16384 1:1 2:0.418919 3:0.378151 4:-0.725664 5:-0.281388 6:-0.31271 7:-0.352205 8:-0.554559 
16384 1:1 2:0.432432 3:0.411765 4:-0.752212 5:-0.209846 6:-0.254876 7:-0.324556 8:-0.456901 
16384 1:-1 2:0.513514 3:0.478992 4:-0.973451 5:-0.182221 6:-0.313383 7:-0.190257 8:-0.428002 
12.048719063531063 2:0.594595 3:0.495798 4:-0.699115 5:-0.0823446 6:-0.189644 7:-0.235023 8:-0.286497 
16384 2:-0.162162 3:-0.210084 4:-0.840708 5:-0.816186 6:-0.852051 7:-0.844635 8:-0.854509 
16384 2:-0.0135135 3:-0.0420168 4:-0.787611 5:-0.691163 6:-0.71688 7:-0.782752 8:-0.763827 
16384 2:0.0135135 3:-0.0756303 4:-0.814159 5:-0.68408 6:-0.721587 7:-0.766952 8:-0.763827 
16384 2:0.0405405 3:-0.00840336 4:-0.814159 5:-0.738976 6:-0.789509 7:-0.798552 8:-0.775785 
16384 2:0.0540541 3:-0.0420168 4:-0.80531 5:-0.756331 6:-0.809684 7:-0.809085 8:-0.777778 
16384 2:0.0945946 3:0.0588235 4:-0.778761 5:-0.616434 6:-0.673167 7:-0.735352 8:-0.674141 
16384 2:0.148649 3:0.092437 4:-0.761062 5:-0.580662 6:-0.605245 7:-0.727452 8:-0.691081 
4052.3519904918694 1:1 2:0.148649 3:0.226891 4:-0.761062 5:-0.522224 6:-0.595158 7:-0.628703 8:-0.59143 
16384 2:0.148649 3:0.0756303 4:-0.743363 5:-0.590933 6:-0.679892 7:-0.639236 8:-0.63428 
16384 2:0.148649 3:0.193277 4:-0.752212 5:-0.532849 6:-0.653665 7:-0.573404 8:-0.612357 
16384 2:0.148649 3:0.142857 4:-0.752212 5:-0.561183 6:-0.607935 7:-0.684003 8:-0.61435 
16384 2:0.189189 3:0.226891 4:-0.761062 5:-0.497786 6:-0.548083 7:-0.62212 8:-0.59442 
16384 2:0.189189 3:0.159664 4:-0.761062 5:-0.508057 6:-0.570948 7:-0.670836 8:-0.65421 
16384 2:0.202703 3:0.159664 4:-0.769912 5:-0.588808 6:-0.687962 7:-0.64187 8:-0.644245 
16384 2:0.202703 3:0.142857 4:-0.778761 5:-0.531787 6:-0.597176 7:-0.656353 8:-0.623318 
16384 2:0.216216 3:0.159664 4:-0.778761 5:-0.508057 6:-0.505044 7:-0.636603 8:-0.676134 
16384 1:1 2:0.216216 3:0.226891 4:-0.725664 5:-0.404994 6:-0.425689 7:-0.628703 8:-0.595416 
16384 2:0.22973 3:0.210084 4:-0.769912 5:-0.509828 6:-0.476126 7:-0.709019 8:-0.670154 
16384 2:0.22973 3:0.226891 4:-0.725664 5:-0.427661 6:-0.365837 7:-0.709019 8:-0.620329 
16384 2:0.22973 3:0.210084 4:-0.80531 5:-0.594475 6:-0.661735 7:-0.676103 8:-0.626308 
16384 2:0.22973 3:0.243697 4:-0.769912 5:-0.457765 6:-0.437794 7:-0.684003 8:-0.584454 
16384 2:0.243243 3:0.159664 4:-0.761062 5:-0.574641 6:-0.61197 7:-0.682686 8:-0.696064 
16384 1:-1 2:0.243243 3:0.193277 4:-0.769912 5:-0.495307 6:-0.550773 7:-0.62212 8:-0.589437 
16384 1:1 2:0.243243 3:0.277311 4:-0.734513 5:-0.493536 6:-0.533961 7:-0.620803 8:-0.616343 
16384 1:-1 2:0.256757 3:0.226891 4:-0.743363 5:-0.388348 6:-0.420982 7:-0.572087 8:-0.569507 
16384 2:0.256757 3:0.226891 4:-0.752212 5:-0.486807 6:-0.570276 7:-0.620803 8:-0.546587 
16384 2:0.283784 3:0.260504 4:-0.743363 5:-0.442182 6:-0.497646 7:-0.55102 8:-0.558545 
16384 1:-1 2:0.283784 3:0.176471 4:-0.778761 5:-0.540287 6:-0.602555 7:-0.640553 8:-0.604385 
16384 1:1 2:0.283784 3:0.260504 4:-0.734513 5:-0.381973 6:-0.445864 7:-0.499671 8:-0.508719 
16384 2:0.283784 3:0.277311 4:-0.752212 5:-0.467682 6:-0.559516 7:-0.591837 8:-0.539611 
16384 2:0.283784 3:0.243697 4:-0.761062 5:-0.483974 6:-0.554136 7:-0.59447 8:-0.574489 
16384 2:0.297297 3:0.260504 4:-0.752212 5:-0.458474 6:-0.542703 7:-0.56682 8:-0.544594 
16384 2:0.297297 3:0.243697 4:-0.743363 5:-0.441473 6:-0.532616 7:-0.536537 8:-0.554559 
16384 2:0.310811 3:0.243697 4:-0.761062 5:-0.420223 6:-0.501681 7:-0.514154 8:-0.532636 
16384 2:0.310811 3:0.243697 4:-0.743363 5:-0.514078 6:-0.585071 7:-0.65767 8:-0.5715 
16384 1:-1 2:0.310811 3:0.310924 4:-0.725664 5:-0.134408 6:-0.252858 7:-0.152074 8:-0.465869 
16384 2:0.310811 3:0.344538 4:-0.743363 5:-0.311493 6:-0.265636 7:-0.576037 8:-0.534629 
16384 2:0.324324 3:0.294118 4:-0.690265 5:-0.382681 6:-0.444519 7:-0.448321 8:-0.584454 
16384 1:1 2:0.324324 3:0.12605 4:-0.778761 5:-0.474411 6:-0.527909 7:-0.658986 8:-0.667165 
16384 2:0.337838 3:0.294118 4:-0.769912 5:-0.458474 6:-0.534633 7:-0.531271 8:-0.600399 
16384 1:-1 2:0.351351 3:0.226891 4:-0.761062 5:-0.394369 6:-0.381305 7:-0.61422 8:-0.579472 
16384 1:1 2:0.351351 3:0.361345 4:-0.725664 5:-0.369577 6:-0.407532 7:-0.537854 8:-0.564524 
16384 1:1 2:0.364865 3:0.361345 4:-0.725664 5:0.0182398 6:-0.0981843 7:-0.282423 8:-0.414051 
16384 1:1 2:0.364865 3:0.344538 4:-0.761062 5:-0.437932 6:-0.456624 7:-0.561554 8:-0.596413 
16384 1:1 2:0.378378 3:0.378151 4:-0.725664 5:-0.353639 6:-0.388702 7:-0.483871 8:-0.534629 
16384 2:0.378378 3:0.411765 4:-0.716814 5:-0.257305 6:-0.35575 7:-0.385122 8:-0.434978 
162.91679204608582 1:1 2:0.378378 3:0.361345 4:-0.707965 5:-0.212679 6:-0.217888 7:-0.383805 8:-0.456901 
16384 2:0.391892 3:0.310924 4:-0.761062 5:-0.454932 6:-0.560188 7:-0.541804 8:-0.544594 
16384 2:0.418919 3:0.411765 4:-0.734513 5:-0.208075 6:-0.241426 7:-0.352205 8:-0.464873 
16384 2:0.432432 3:0.277311 4:-0.769912 5:-0.362139 6:-0.420309 7:-0.54312 8:-0.484803 
16384 1:1 2:0.445946 3:0.327731 4:-0.734513 5:-0.384452 6:-0.453934 7:-0.518104 8:-0.504733 
16384 2:0.445946 3:0.378151 4:-0.734513 5:-0.321055 6:-0.396772 7:-0.54707 8:-0.432985 
16384 2:0.5 3:0.512605 4:-0.681416 5:-0.100407 6:-0.190989 7:-0.22449 8:-0.375187 
16384 2:0.5 3:0.411765 4:-0.743363 5:-0.250221 6:-0.306658 7:-0.423305 8:-0.444943 
16384 1:1 2:-0.0810811 3:-0.12605 4:-0.79646 5:-0.725518 6:-0.73033 7:-0.830151 8:-0.797708 
16384 2:-0.0135135 3:0.0420168 4:-0.80531 5:-0.685143 6:-0.714862 7:-0.766952 8:-0.776781 
16384 2:0.0675676 3:-0.0252101 4:-0.752212 5:-0.674517 6:-0.693342 7:-0.710336 8:-0.771799 
16384 1:1 2:0.162162 3:0.109244 4:-0.814159 5:-0.610058 6:-0.679892 7:-0.673469 8:-0.693074 
16384 1:-1 2:0.162162 3:0.092437 4:-0.761062 5:-0.515849 6:-0.515804 7:-0.589203 8:-0.682113 
16384 2:0.22973 3:0.260504 4:-0.769912 5:-0.502391 6:-0.535978 7:-0.628703 8:-0.626308 
16384 1:-1 2:0.27027 3:0.193277 4:-0.752212 5:-0.47689 6:-0.521856 7:-0.533904 8:-0.598406 
16384 1:-1 2:0.310811 3:0.277311 4:-0.734513 5:-0.384098 6:-0.361802 7:-0.518104 8:-0.63727 
16384 1:1 2:0.351351 3:0.378151 4:-0.734513 5:-0.236409 6:-0.201076 7:-0.457538 8:-0.52865 
16384 1:-1 2:0.364865 3:0.277311 4:-0.752212 5:-0.326368 6:-0.362475 7:-0.431205 8:-0.585451 
16384 1:-1 2:0.391892 3:0.378151 4:-0.734513 5:-0.186117 6:-0.176866 7:-0.371955 8:-0.501744 
16384 2:0.027027 3:0.0252101 4:-0.79646 5:-0.677705 6:-0.720915 7:-0.776169 8:-0.710015 
16384 2:0.0540541 3:0.0588235 4:-0.787611 5:-0.692226 6:-0.748487 7:-0.786702 8:-0.710015 
16384 2:0.0945946 3:0.0588235 4:-0.778761 5:-0.665663 6:-0.760592 7:-0.728769 8:-0.65421 
16384 2:0.148649 3:0.0756303 4:-0.752212 5:-0.605454 6:-0.68191 7:-0.64582 8:-0.666168 
16384 2:0.189189 3:0.0252101 4:-0.778761 5:-0.666726 6:-0.757229 7:-0.672153 8:-0.727952 
16384 2:0.189189 3:-0.00840336 4:-0.814159 5:-0.665309 6:-0.714862 7:-0.677419 8:-0.748879 
16384 2:0.202703 3:0.193277 4:-0.743363 5:-0.543829 6:-0.602555 7:-0.581303 8:-0.674141 
16384 2:0.216216 3:0.12605 4:-0.787611 5:-0.531078 6:-0.582381 7:-0.61422 8:-0.648231 
16384 2:0.22973 3:0.260504 4:-0.761062 5:-0.55835 6:-0.671822 7:-0.61817 8:-0.577479 
16384 2:0.22973 3:0.226891 4:-0.769912 5:-0.40889 6:-0.497646 7:-0.561554 8:-0.506726 
16384 2:0.256757 3:0.260504 4:-0.699115 5:-0.409244 6:-0.500336 7:-0.523371 8:-0.524664 
16384 2:0.256757 3:0.243697 4:-0.752212 5:-0.475828 6:-0.570948 7:-0.63397 8:-0.504733 
16384 2:0.256757 3:0.260504 4:-0.752212 5:-0.420931 6:-0.472091 7:-0.54707 8:-0.54559 
16384 2:0.256757 3:0.243697 4:-0.769912 5:-0.491057 6:-0.6039 7:-0.556287 8:-0.554559 
16384 2:0.27027 3:0.159664 4:-0.769912 5:-0.515495 6:-0.559516 7:-0.61817 8:-0.644245 
16384 2:0.283784 3:0.243697 4:-0.734513 5:-0.548787 6:-0.639543 7:-0.647136 8:-0.570503 
16384 2:0.283784 3:0.226891 4:-0.761062 5:-0.423411 6:-0.464022 7:-0.61027 8:-0.544594 
16384 2:0.297297 3:0.142857 4:-0.769912 5:-0.605808 6:-0.702757 7:-0.673469 8:-0.664175 
16384 2:0.310811 3:0.310924 4:-0.734513 5:-0.418806 6:-0.505716 7:-0.508887 8:-0.532636 
16384 2:0.324324 3:0.226891 4:-0.725664 5:-0.47512 6:-0.584398 7:-0.511521 8:-0.542601 
16384 1:1 2:0.324324 3:0.294118 4:-0.778761 5:-0.433327 6:-0.517821 7:-0.520737 8:-0.574489 
16384 1:1 2:0.324324 3:0.260504 4:-0.734513 5:-0.412786 6:-0.430397 7:-0.544437 8:-0.566517 
16384 2:0.337838 3:0.277311 4:-0.699115 5:-0.400744 6:-0.463349 7:-0.564187 8:-0.504733 
16384 2:0.337838 3:0.310924 4:-0.743363 5:-0.47689 6:-0.589778 7:-0.548387 8:-0.639263 
16384 2:0.351351 3:0.243697 4:-0.761062 5:-0.437223 6:-0.511769 7:-0.485188 8:-0.526657 
16384 2:0.351351 3:0.327731 4:-0.778761 5:-0.448911 6:-0.560861 7:-0.506254 8:-0.534629 
16384 2:0.351351 3:0.327731 4:-0.761062 5:-0.429786 6:-0.515131 7:-0.537854 8:-0.496761 
16384 1:1 2:0.351351 3:0.310924 4:-0.716814 5:-0.407119 6:-0.462677 7:-0.479921 8:-0.526657 
16384 1:1 2:0.364865 3:0.260504 4:-0.769912 5:-0.436161 6:-0.510424 7:-0.545754 8:-0.547583 
16384 2:0.364865 3:0.310924 4:-0.778761 5:-0.498849 6:-0.593813 7:-0.631336 8:-0.534629 
16384 1:-1 2:0.378378 3:0.310924 4:-0.752212 5:-0.354702 6:-0.422327 7:-0.420671 8:-0.498754 
16384 2:0.391892 3:0.327731 4:-0.743363 5:-0.277492 6:-0.425689 7:-0.295589 8:-0.474838 
16384 2:0.391892 3:0.361345 4:-0.743363 5:-0.362848 6:-0.437794 7:-0.531271 8:-0.484803 
16384 1:1 2:0.405405 3:0.327731 4:-0.752212 5:-0.407827 6:-0.468056 7:-0.490454 8:-0.570503 
16384 1:1 2:0.405405 3:0.327731 4:-0.743363 5:-0.322118 6:-0.378615 7:-0.457538 8:-0.497758 
16384 2:0.432432 3:0.394958 4:-0.743363 5:-0.432973 6:-0.491594 7:-0.404872 8:-0.564524 
16384 1:-1 2:0.445946 3:0.445378 4:-0.734513 5:-0.12272 6:-0.190989 7:-0.233706 8:-0.388142 
16384 2:0.445946 3:0.378151 4:-0.778761 5:-0.347972 6:-0.414929 7:-0.500987 8:-0.484803 
8228.3352483226845 2:0.486486 3:0.394958 4:-0.725664 5:-0.154595 6:-0.136516 7:-0.460171 8:-0.376183 
1351.2571176360464 2:0.486486 3:0.445378 4:-0.734513 5:-0.261909 6:-0.412239 7:-0.246873 8:-0.448929 
16384 2:0.513514 3:0.495798 4:-0.707965 5:0.0533026 6:-0.0396772 7:-0.0941409 8:-0.282511 
16384 2:0.0540541 3:-0.092437 4:-0.752212 5:-0.462015 6:-0.514459 7:-0.597103 8:-0.586447 
16384 1:1 2:0.148649 3:0.0588235 4:-0.734513 5:-0.249513 6:-0.33692 7:-0.414088 8:-0.413054 
16384 1:1 2:0.189189 3:-0.00840336 4:-0.725664 5:-0.347972 6:-0.438467 7:-0.479921 8:-0.458894 
1898.8719895837887 1:1 2:0.216216 3:0.0420168 4:-0.699115 5:-0.321055 6:-0.412239 7:-0.415405 8:-0.452915 
16384 1:-1 2:0.27027 3:0.109244 4:-0.734513 5:-0.209138 6:-0.271688 7:-0.357472 8:-0.435974 
16384 1:1 2:0.351351 3:0.294118 4:-0.672566 5:-0.275367 6:-0.318763 7:-0.410138 8:-0.507723 
16384 2:0.351351 3:0.327731 4:-0.769912 5:-0.424473 6:-0.459314 7:-0.549704 8:-0.578475 
16384 1:1 2:0.418919 3:0.378151 4:-0.707965 5:-0.266159 6:-0.332213 7:-0.420671 8:-0.50274 
16384 2:-0.0675676 3:-0.092437 4:-0.823009 5:-0.740747 6:-0.776059 7:-0.836735 8:-0.776781 
16384 2:0.0810811 3:-0.0420168 4:-0.814159 5:-0.680184 6:-0.728312 7:-0.790652 8:-0.711011 
16384 2:0.108108 3:0.0588235 4:-0.79646 5:-0.677705 6:-0.747814 7:-0.747202 8:-0.704036 
16384 2:0.148649 3:0.092437 4:-0.80531 5:-0.604392 6:-0.624748 7:-0.722186 8:-0.704036 
16384 1:-1 2:0.175676 3:0.159664 4:-0.787611 5:-0.505224 6:-0.534633 7:-0.710336 8:-0.61435 
16384 2:0.202703 3:0.210084 4:-0.752212 5:-0.549849 6:-0.587088 7:-0.64977 8:-0.668161 
16384 2:0.202703 3:0.142857 4:-0.778761 5:-0.590225 6:-0.672495 7:-0.616853 8:-0.674141 
16384 2:0.202703 3:0.109244 4:-0.79646 5:-0.589871 6:-0.6577 7:-0.59052 8:-0.717987 
16384 2:0.216216 3:0.210084 4:-0.787611 5:-0.579246 6:-0.624075 7:-0.685319 8:-0.665172 
16384 2:0.216216 3:0.159664 4:-0.743363 5:-0.569683 6:-0.667787 7:-0.58262 8:-0.65421 
16384 2:0.22973 3:0.142857 4:-0.769912 5:-0.594121 6:-0.669132 7:-0.698486 8:-0.638266 
16384 2:0.22973 3:0.176471 4:-0.787611 5:-0.553745 6:-0.63618 7:-0.611587 8:-0.629297 
16384 2:0.243243 3:0.344538 4:-0.752212 5:-0.292013 6:-0.2885 7:-0.536537 8:-0.516692 
16384 2:0.256757 3:0.142857 4:-0.761062 5:-0.537099 6:-0.637525 7:-0.593153 8:-0.620329 
16384 2:0.297297 3:0.327731 4:-0.690265 5:-0.478661 6:-0.592468 7:-0.539171 8:-0.564524 
16384 2:0.324324 3:0.277311 4:-0.743363 5:-0.403223 6:-0.466711 7:-0.585253 8:-0.494768 
16384 2:0.324324 3:0.361345 4:-0.725664 5:-0.384098 6:-0.496301 7:-0.435155 8:-0.504733 
16384 1:1 2:0.337838 3:0.210084 4:-0.769912 5:-0.378077 6:-0.426362 7:-0.486504 8:-0.52865 
16384 1:-1 2:0.337838 3:0.294118 4:-0.787611 5:-0.432619 6:-0.487559 7:-0.599737 8:-0.536622 
16384 1:1 2:0.351351 3:0.327731 4:-0.725664 5:-0.309722 6:-0.335575 7:-0.436471 8:-0.534629 
16384 1:1 2:0.351351 3:0.277311 4:-0.761062 5:-0.298743 6:-0.420309 7:-0.415405 8:-0.526657 
16384 2:0.351351 3:0.327731 4:-0.761062 5:-0.384098 6:-0.3961 7:-0.57472 8:-0.554559 
16384 2:0.351351 3:0.327731 4:-0.761062 5:-0.41739 6:-0.547411 7:-0.444371 8:-0.526657 
10246.902413192291 1:-1 2:0.351351 3:0.260504 4:-0.725664 5:-0.437932 6:-0.532616 7:-0.494404 8:-0.564524 
16384 1:1 2:0.364865 3:0.294118 4:-0.734513 5:-0.260138 6:-0.30464 7:-0.425938 8:-0.445939 
16384 2:0.364865 3:0.294118 4:-0.743363 5:-0.441473 6:-0.527236 7:-0.568137 8:-0.520678 
16384 1:1 2:0.405405 3:0.344538 4:-0.734513 5:-0.373827 6:-0.420982 7:-0.472021 8:-0.558545 
16384 2:0.527027 3:0.462185 4:-0.761062 5:-0.222242 6:-0.34499 7:-0.341672 8:-0.42003 
16384 2:0.554054 3:0.563025 4:-0.734513 5:-0.124491 6:-0.262273 7:-0.221856 8:-0.344295 
13083.175479815663 1:1 2:0.851351 3:0.848739 4:-0.619469 5:0.537808 6:0.0759919 7:0.292956 8:0.284504 
16384 2:-0.243243 3:-0.277311 4:-0.814159 5:-0.809456 6:-0.809684 7:-0.863068 8:-0.856502 
16384 1:1 2:0.0675676 3:0.0420168 4:-0.761062 5:-0.631663 6:-0.67922 7:-0.599737 8:-0.714001 
16384 2:0.0675676 3:0.0756303 4:-0.814159 5:-0.689038 6:-0.776732 7:-0.773535 8:-0.714001 
16384 1:1 2:0.162162 3:0.12605 4:-0.787611 5:-0.53887 6:-0.555481 7:-0.636603 8:-0.670154 
16384 1:1 2:0.162162 3:0.142857 4:-0.761062 5:-0.582433 6:-0.613988 7:-0.655036 8:-0.63428 
16384 1:1 2:0.162162 3:0.109244 4:-0.79646 5:-0.659642 6:-0.718897 7:-0.728769 8:-0.69706 
16384 2:0.175676 3:0.344538 4:-0.761062 5:-0.515849 6:-0.61466 7:-0.595787 8:-0.597409 
16384 1:1 2:0.189189 3:0.159664 4:-0.752212 5:-0.552683 6:-0.613988 7:-0.619487 8:-0.668161 
16384 1:1 2:0.216216 3:0.193277 4:-0.769912 5:-0.514432 6:-0.539341 7:-0.607637 8:-0.651221 
16384 1:-1 2:0.22973 3:0.260504 4:-0.734513 5:-0.476536 6:-0.564223 7:-0.512837 8:-0.612357 
16384 1:-1 2:0.22973 3:0.176471 4:-0.769912 5:-0.551266 6:-0.64694 7:-0.589203 8:-0.63428 
16384 1:1 2:0.324324 3:0.310924 4:-0.743363 5:-0.345847 6:-0.416947 7:-0.443055 8:-0.509716 
16384 1:1 2:0.364865 3:0.361345 4:-0.716814 5:-0.248451 6:-0.311365 7:-0.289006 8:-0.479821 
16384 2:-0.0135135 3:-0.159664 4:-0.79646 5:-0.732956 6:-0.783457 7:-0.761685 8:-0.783757 
16384 2:0.0540541 3:0.00840336 4:-0.840708 5:-0.695059 6:-0.731675 7:-0.806452 8:-0.748879 
16384 1:1 2:0.148649 3:0.12605 4:-0.761062 5:-0.447848 6:-0.515804 7:-0.58657 8:-0.527653 
16384 1:-1 2:0.256757 3:0.226891 4:-0.769912 5:-0.469807 6:-0.506389 7:-0.560237 8:-0.635277 
16384 1:-1 2:0.27027 3:0.260504 4:-0.716814 5:-0.403577 6:-0.470746 7:-0.512837 8:-0.542601 
16384 1:1 2:0.283784 3:0.193277 4:-0.769912 5:-0.384806 6:-0.402152 7:-0.444371 8:-0.578475 
16384 2:0.283784 3:0.226891 4:-0.79646 5:-0.528245 6:-0.607935 7:-0.640553 8:-0.586447 
16384 1:-1 2:0.324324 3:0.294118 4:-0.761062 5:-0.413494 6:-0.472764 7:-0.544437 8:-0.52865 
857.93721402333733 1:-1 2:0.662162 3:0.630252 4:-0.654867 5:-0.11422 6:-0.0195024 7:0.0454246 8:-0.0822123 
16384 1:-1 2:-0.121622 3:-0.142857 4:-0.79646 5:-0.755977 6:-0.802959 7:-0.818302 8:-0.773792 
16384 2:-0.202703 3:-0.210084 4:-0.823009 5:-0.824332 6:-0.863484 7:-0.868334 8:-0.833582 
16384 2:-0.0945946 3:-0.142857 4:-0.80531 5:-0.778289 6:-0.834566 7:-0.785385 8:-0.813652 
16384 1:1 2:-0.189189 3:-0.210084 4:-0.823009 5:-0.805915 6:-0.843309 7:-0.852535 8:-0.833582 
16384 1:-1 2:0.121622 3:0.109244 4:-0.778761 5:-0.619267 6:-0.70881 7:-0.664253 8:-0.674141 
16384 2:0.027027 3:0.00840336 4:-0.858407 5:-0.681247 6:-0.710155 7:-0.739302 8:-0.753861 
16384 2:0.027027 3:0.0588235 4:-0.778761 5:-0.694705 6:-0.731002 7:-0.668203 8:-0.714001 
16384 2:0.0810811 3:0.0252101 4:-0.80531 5:-0.678767 6:-0.763282 7:-0.747202 8:-0.714001 
16384 1:-1 2:-0.027027 3:-0.00840336 4:-0.787611 5:-0.676642 6:-0.743107 7:-0.737986 8:-0.743896 
16384 1:1 2:-0.0135135 3:-0.00840336 4:-0.80531 5:-0.676642 6:-0.732347 7:-0.768269 8:-0.743896 
16384 1:1 2:0.324324 3:0.243697 4:-0.823009 5:-0.495307 6:-0.590451 7:-0.564187 8:-0.644245 
16384 1:-1 2:0.0135135 3:0.0252101 4:-0.778761 5:-0.642642 6:-0.702757 7:-0.724819 8:-0.684106 
16384 2:0.0405405 3:-0.00840336 4:-0.80531 5:-0.721976 6:-0.774714 7:-0.773535 8:-0.753861 
16384 1:1 2:0.0675676 3:0.0588235 4:-0.814159 5:-0.670976 6:-0.728985 7:-0.734036 8:-0.694071 
16384 1:1 2:0.027027 3:-0.00840336 4:-0.814159 5:-0.717372 6:-0.789509 7:-0.782752 8:-0.733931 
16384 1:-1 2:-0.0810811 3:-0.092437 4:-0.79646 5:-0.756685 6:-0.812374 7:-0.799868 8:-0.783757 
16384 1:1 3:0.00840336 4:-0.80531 5:-0.688684 6:-0.758574 7:-0.728769 8:-0.703039 
16384 1:1 3:-0.0420168 4:-0.787611 5:-0.684434 6:-0.741762 7:-0.728769 8:-0.743896 
16384 1:-1 2:0.202703 3:0.159664 4:-0.778761 5:-0.515141 6:-0.604573 7:-0.549704 8:-0.63428 
16384 1:1 2:0.0675676 3:0.0588235 4:-0.761062 5:-0.613954 6:-0.702757 7:-0.652403 8:-0.664175 
16384 2:-0.0405405 3:-0.092437 4:-0.80531 5:-0.741101 6:-0.819099 7:-0.755102 8:-0.763827 
16384 2:-0.202703 3:-0.243697 4:-0.840708 5:-0.836373 6:-0.879623 7:-0.857801 8:-0.863478 
16384 2:-0.108108 3:-0.159664 4:-0.814159 5:-0.744643 6:-0.790854 7:-0.815668 8:-0.753861 
16384 1:-1 2:-0.027027 3:-0.109244 4:-0.787611 5:-0.73331 6:-0.796907 7:-0.760369 8:-0.753861 
16384 1:1 2:0.0540541 3:0.0252101 4:-0.769912 5:-0.628475 6:-0.718225 7:-0.689269 8:-0.674141 
16384 2:-0.243243 3:-0.243697 4:-0.823009 5:-0.840269 6:-0.875588 7:-0.881501 8:-0.833582 
16384 1:-1 2:-0.175676 3:-0.092437 4:-0.80531 5:-0.781477 6:-0.839946 7:-0.806452 8:-0.793722 
16384 1:-1 2:0.0675676 3:0.0420168 4:-0.787611 5:-0.616788 6:-0.69267 7:-0.607637 8:-0.704036 
15358.818455485707 1:1 2:0.567568 3:0.798319 4:-0.646018 5:0.0933239 6:-0.121722 7:-0.00987492 8:-0.175884 
16384 1:1 2:0.175676 3:0.176471 4:-0.769912 5:-0.493182 6:-0.500336 7:-0.585253 8:-0.664175 
16384 1:1 2:0.216216 3:0.176471 4:-0.761062 5:-0.464849 6:-0.556826 7:-0.432521 8:-0.61435 
16384 1:1 2:-0.0135135 3:0.0756303 4:-0.769912 5:-0.656455 6:-0.697377 7:-0.747202 8:-0.694071 
16384 1:-1 2:0.135135 3:0.109244 4:-0.769912 5:-0.512307 6:-0.581036 7:-0.529954 8:-0.65421 
16384 2:-0.108108 3:-0.12605 4:-0.814159 5:-0.755622 6:-0.785474 7:-0.794602 8:-0.803687 
16384 2:-0.0675676 3:-0.0756303 4:-0.823009 5:-0.752081 6:-0.781439 7:-0.766952 8:-0.803687 
16384 1:-1 2:0.148649 3:0.142857 4:-0.734513 5:-0.495307 6:-0.566241 7:-0.545754 8:-0.61435 
16384 1:1 2:0.0810811 3:0.0756303 4:-0.787611 5:-0.602621 6:-0.661735 7:-0.684003 8:-0.63428 
16384 1:-1 2:-0.175676 3:-0.176471 4:-0.840708 5:-0.773685 6:-0.793544 7:-0.803818 8:-0.813652 
16384 1:1 2:0.216216 3:0.243697 4:-0.787611 5:-0.504162 6:-0.552791 7:-0.615537 8:-0.564524 
16384 1:-1 2:0.202703 3:0.243697 4:-0.734513 5:-0.425536 6:-0.483524 7:-0.470704 8:-0.544594 
16384 1:1 2:0.0405405 3:0.0756303 4:-0.769912 5:-0.595183 6:-0.664425 7:-0.687953 8:-0.61435 
16384 1:-1 2:-0.027027 3:-0.00840336 4:-0.80531 5:-0.729414 6:-0.809011 7:-0.736669 8:-0.753861 
16384 2:-0.121622 3:-0.142857 4:-0.823009 5:-0.797769 6:-0.847344 7:-0.834101 8:-0.813652 
16384 1:-1 2:-0.0810811 3:-0.159664 4:-0.814159 5:-0.74606 6:-0.839946 7:-0.785385 8:-0.803687 
16384 2:-0.0675676 3:-0.0252101 4:-0.79646 5:-0.758102 6:-0.797579 7:-0.791968 8:-0.773792 
12510.060209088835 1:-1 2:0.959459 3:0.932773 4:-0.654867 5:0.787852 6:0.253531 7:0.552337 8:0.232686 
16384 1:-1 2:0.0135135 3:0.0252101 4:-0.814159 5:-0.667434 6:-0.72764 7:-0.755102 8:-0.706029 
6227.2974529253333 1:-1 2:0.743243 3:0.815126 4:-0.60177 5:0.393306 6:0.0806994 7:0.112574 8:0.312407 
16384 1:-1 2:-0.108108 3:-0.092437 4:-0.80531 5:-0.748185 6:-0.806321 7:-0.810402 8:-0.783757 
16384 2:-0.027027 3:-0.0588235 4:-0.80531 5:-0.730122 6:-0.792199 7:-0.823568 8:-0.733931 
16384 1:1 2:-0.283784 3:-0.260504 4:-0.840708 5:-0.855144 6:-0.903833 7:-0.888084 8:-0.863478 
16384 2:0.243243 3:0.193277 4:-0.725664 5:-0.5541 6:-0.632145 7:-0.628703 8:-0.641256 
16384 2:-0.0810811 3:-0.092437 4:-0.79646 5:-0.768727 6:-0.812374 7:-0.867018 8:-0.791729 
16384 1:-1 2:-0.22973 3:-0.294118 4:-0.840708 5:-0.848061 6:-0.872226 7:-0.903884 8:-0.856502 
16384 2:0.216216 3:0.260504 4:-0.734513 5:-0.479724 6:-0.567586 7:-0.577354 8:-0.574489 
16384 1:-1 2:-0.0135135 3:-0.0252101 4:-0.814159 5:-0.697893 6:-0.779422 7:-0.782752 8:-0.73991 
16384 1:-1 2:0.0135135 3:-0.0252101 4:-0.79646 5:-0.65008 6:-0.745124 7:-0.693219 8:-0.723966 
16384 1:-1 2:0.108108 3:0.0420168 4:-0.752212 5:-0.5626 6:-0.65232 7:-0.620803 8:-0.650224 
16384 2:0.0675676 3:-0.00840336 4:-0.761062 5:-0.599787 6:-0.68998 7:-0.615537 8:-0.699053 
